CEP	descricao	complemento	descricao_bairro
72622410	Quadra 311 Conjunto 9		Recanto das Emas
72622411	Quadra 311 Conjunto 10		Recanto das Emas
72622412	Quadra 311 Conjunto 10-A		Recanto das Emas
72622413	Quadra 311 Conjunto 11		Recanto das Emas
72622414	Quadra 311 Comércio Local s/n		Recanto das Emas
72622415	Quadra 311 Área Especial 1		Recanto das Emas
72622416	Quadra 311 Área Especial 2		Recanto das Emas
72622417	Avenida DMonjolo Quadra 311		Recanto das Emas
72622418	Avenida DMonjolo Quadra 311 Comércio Local s/n		Recanto das Emas
72622419	Avenida DMonjolo Quadra 301		Recanto das Emas
72625000	ADE 400		Recanto das Emas
72625001	ADE 400 Conjunto 1		Recanto das Emas
72625002	ADE 400 Conjunto 2		Recanto das Emas
72625003	ADE 400 Conjunto 3		Recanto das Emas
72625004	ADE 400 Conjunto 4		Recanto das Emas
72625005	ADE 400 Conjunto 5		Recanto das Emas
72625006	ADE 400 Conjunto 6		Recanto das Emas
72625007	ADE 400 Comércio Local s/n		Recanto das Emas
72630100	Quadra 401		Recanto das Emas
72630101	Quadra 401 Conjunto 1		Recanto das Emas
72630102	Quadra 401 Conjunto 2		Recanto das Emas
72630103	Quadra 401 Conjunto 3		Recanto das Emas
72630104	Quadra 401 Conjunto 4		Recanto das Emas
72630105	Quadra 401 Conjunto 5		Recanto das Emas
72630106	Quadra 401 Conjunto 6		Recanto das Emas
72630107	Quadra 401 Conjunto 7		Recanto das Emas
72630108	Quadra 401 Conjunto 8		Recanto das Emas
72630109	Quadra 401 Conjunto 9		Recanto das Emas
72630110	Quadra 401 Conjunto 10		Recanto das Emas
72630111	Quadra 401 Conjunto 11		Recanto das Emas
72630112	Quadra 401 Conjunto 12		Recanto das Emas
72630113	Quadra 401 Conjunto 13		Recanto das Emas
72630114	Quadra 401 Conjunto 14		Recanto das Emas
72630115	Quadra 401 Conjunto 15		Recanto das Emas
72630116	Quadra 401 Conjunto 16		Recanto das Emas
72630117	Quadra 401 Conjunto 17		Recanto das Emas
72630118	Quadra 401 Conjunto 18		Recanto das Emas
72630119	Quadra 401 Conjunto 19		Recanto das Emas
72630120	Quadra 401 Conjunto 20		Recanto das Emas
72630121	Quadra 401 Comércio Local s/n		Recanto das Emas
72630122	Avenida Buritís Quadra 401		Recanto das Emas
72630123	Avenida Buritís Quadra 403		Recanto das Emas
72630200	ADE 402		Recanto das Emas
72630201	ADE 402 Conjunto 1		Recanto das Emas
72630202	ADE 402 Conjunto 2		Recanto das Emas
72630203	ADE 402 Conjunto 3		Recanto das Emas
72630204	ADE 402 Conjunto 4		Recanto das Emas
72630205	ADE 402 Conjunto 5		Recanto das Emas
72630206	ADE 402 Conjunto 6		Recanto das Emas
72630217	Avenida Buritís Quadra 402		Recanto das Emas
72630218	Avenida Ponte Alta Quadra 402		Recanto das Emas
72630219	Quadra 402 Conjunto 1-A		Recanto das Emas
72630220	Quadra 402 Conjunto 4-A		Recanto das Emas
72630221	Avenida Ponte Alta Quadra 402 Comércio Local s/n		Recanto das Emas
72630250	Quadra 402		Recanto das Emas
72630251	Quadra 402 Conjunto 1		Recanto das Emas
72630252	Quadra 402 Conjunto 2		Recanto das Emas
72630253	Quadra 402 Conjunto 3		Recanto das Emas
72630254	Quadra 402 Conjunto 4		Recanto das Emas
72630255	Quadra 402 Conjunto 5		Recanto das Emas
72630256	Quadra 402 Conjunto 6		Recanto das Emas
72630257	Quadra 402 Conjunto 7		Recanto das Emas
72630258	Quadra 402 Conjunto 8		Recanto das Emas
72630259	Quadra 402 Conjunto 9		Recanto das Emas
72630260	Quadra 402 Conjunto 10		Recanto das Emas
72630271	Quadra 402 Conjunto 1a		Recanto das Emas
72630272	Quadra 402 Conjunto 4a		Recanto das Emas
72630273	Quadra 402 Conjunto 2-A		Recanto das Emas
72630300	Quadra 403		Recanto das Emas
72630301	Quadra 403 Conjunto 1		Recanto das Emas
72630302	Quadra 403 Conjunto 2		Recanto das Emas
72630303	Quadra 403 Conjunto 3		Recanto das Emas
72630304	Quadra 403 Conjunto 4		Recanto das Emas
72630305	Quadra 403 Conjunto 5		Recanto das Emas
72630306	Quadra 403 Conjunto 6		Recanto das Emas
72630307	Quadra 403 Conjunto 7		Recanto das Emas
72630308	Quadra 403 Conjunto 8		Recanto das Emas
72630309	Quadra 403 Conjunto 9		Recanto das Emas
72630310	Quadra 403 Conjunto 10		Recanto das Emas
72630311	Quadra 403 Conjunto 11		Recanto das Emas
72630312	Quadra 403 Conjunto 12		Recanto das Emas
72630313	Quadra 403 Conjunto 13		Recanto das Emas
72630314	Quadra 403 Conjunto 14		Recanto das Emas
72630315	Quadra 403 Conjunto 15		Recanto das Emas
72630316	Quadra 403 Conjunto 16		Recanto das Emas
72630317	Quadra 403 Conjunto 17		Recanto das Emas
72630318	Quadra 403 Conjunto 18		Recanto das Emas
72630319	Quadra 403 Conjunto 19		Recanto das Emas
72630320	Quadra 403 Conjunto 20		Recanto das Emas
72630321	Quadra 403 Quadra 1-A		Recanto das Emas
72630322	Quadra 403 Conjunto 4-A		Recanto das Emas
72630350	Avenida Eucalipto Quadra 403		Recanto das Emas
72630352	Avenida Eucalipto Quadra 403 Conjunto 2		Recanto das Emas
72630354	Avenida Eucalipto Quadra 403 Conjunto 4		Recanto das Emas
72630356	Avenida Eucalipto Quadra 403 Conjunto 6		Recanto das Emas
72630358	Avenida Eucalipto Quadra 403 Conjunto 8		Recanto das Emas
72630400	Quadra 404		Recanto das Emas
72630401	Quadra 404 Conjunto 1		Recanto das Emas
72630402	Quadra 404 Conjunto 2		Recanto das Emas
72630403	Quadra 404 Conjunto 3		Recanto das Emas
72630404	Quadra 404 Conjunto 4		Recanto das Emas
72630405	Quadra 404 Conjunto 5		Recanto das Emas
72630406	Quadra 404 Conjunto 6		Recanto das Emas
72630407	Quadra 404 Conjunto 7		Recanto das Emas
72630408	Quadra 404 Conjunto 8		Recanto das Emas
72630409	Quadra 404 Conjunto 9		Recanto das Emas
72630410	Quadra 404 Conjunto 10		Recanto das Emas
72630411	Quadra 404 Conjunto 11		Recanto das Emas
72630412	Quadra 404 Conjunto 12		Recanto das Emas
72630413	Quadra 404 Conjunto 13		Recanto das Emas
72630414	Quadra 404 Conjunto 14		Recanto das Emas
72630415	Quadra 404 Conjunto 15		Recanto das Emas
72630416	Quadra 404 Conjunto 16		Recanto das Emas
72630417	Quadra 404 Conjunto 17		Recanto das Emas
72630418	Quadra 404 Conjunto 18		Recanto das Emas
72630420	Avenida Ponte Alta Quadra 404		Recanto das Emas
72630421	Avenida Buritís Quadra 404		Recanto das Emas
72631100	Quadra 405		Recanto das Emas
72631101	Quadra 405 Conjunto 1		Recanto das Emas
72631102	Quadra 405 Conjunto 2		Recanto das Emas
72631103	Quadra 405 Conjunto 3		Recanto das Emas
72631104	Quadra 405 Conjunto 4		Recanto das Emas
72631105	Quadra 405 Conjunto 5		Recanto das Emas
72631106	Quadra 405 Conjunto 6		Recanto das Emas
72631107	Quadra 405 Conjunto 7		Recanto das Emas
72631108	Quadra 405 Conjunto 8		Recanto das Emas
72631109	Quadra 405 Conjunto 9		Recanto das Emas
72631110	Quadra 405 Conjunto 10		Recanto das Emas
72631111	Quadra 405 Conjunto 11		Recanto das Emas
72631112	Quadra 405 Conjunto 12		Recanto das Emas
72631113	Quadra 405 Conjunto 13		Recanto das Emas
72631114	Quadra 405 Conjunto 14		Recanto das Emas
72631115	Quadra 405 Conjunto 15		Recanto das Emas
72631116	Quadra 405 Conjunto 16		Recanto das Emas
72631117	Quadra 405 Conjunto 17		Recanto das Emas
72631118	Quadra 405 Conjunto 18		Recanto das Emas
72631119	Quadra 405 Conjunto 19		Recanto das Emas
72631120	Quadra 405 Conjunto 20		Recanto das Emas
72631121	Quadra 405 Conjunto 21		Recanto das Emas
72631122	Quadra 405 Conjunto 22		Recanto das Emas
72631123	Quadra 405 Conjunto 23		Recanto das Emas
72631124	Quadra 405 Conjunto 24		Recanto das Emas
72631125	Quadra 405 Conjunto 25		Recanto das Emas
72631126	Quadra 405 Conjunto 26		Recanto das Emas
72631127	Quadra 405 Conjunto 27		Recanto das Emas
72631128	Quadra 405 Conjunto 28		Recanto das Emas
72631129	Quadra 405 Conjunto 29		Recanto das Emas
72631130	Quadra 405 Conjunto 30		Recanto das Emas
72631131	Quadra 405 Conjunto 31		Recanto das Emas
72631132	Quadra 405 Conjunto 32		Recanto das Emas
72631133	Quadra 405 Conjunto 1-A		Recanto das Emas
72631134	Quadra 405 Conjunto 1-B		Recanto das Emas
72631136	Avenida Eucalipto Quadra 405 Conjunto 12		Recanto das Emas
72631138	Avenida Ponte Alta Quadra 405		Recanto das Emas
72631140	Avenida Ponte Alta Quadra 405 Comércio Local s/n		Recanto das Emas
72631150	Avenida Eucalipto Quadra 405		Recanto das Emas
72631160	Avenida Eucalipto Quadra 405 Conjunto 10		Recanto das Emas
72631164	Avenida Eucalipto Quadra 405 Conjunto 14		Recanto das Emas
72631168	Avenida Eucalipto Quadra 406		Recanto das Emas
72631200	Quadra 406		Recanto das Emas
72631201	Quadra 406 Conjunto A		Recanto das Emas
72631202	Quadra 406 Conjunto B		Recanto das Emas
72631203	Quadra 406 Conjunto C		Recanto das Emas
72631204	Quadra 406 Conjunto D		Recanto das Emas
72631205	Quadra 406 Conjunto E		Recanto das Emas
72631206	Quadra 406 Conjunto F		Recanto das Emas
72631207	Quadra 406 Conjunto G		Recanto das Emas
72631208	Quadra 406 Conjunto H		Recanto das Emas
72631209	Quadra 406 Conjunto I		Recanto das Emas
72631210	Quadra 406 Conjunto J		Recanto das Emas
72631211	Quadra 406 Conjunto K		Recanto das Emas
72631212	Quadra 406 Conjunto L		Recanto das Emas
72631213	Quadra 406 Conjunto M		Recanto das Emas
72631214	Quadra 406 Conjunto N		Recanto das Emas
72631215	Quadra 406 Conjunto O		Recanto das Emas
72631216	Quadra 406 Conjunto P		Recanto das Emas
72631217	Quadra 406 Conjunto Q		Recanto das Emas
72631218	Quadra 406 Conjunto R		Recanto das Emas
72631219	Quadra 406 Conjunto S		Recanto das Emas
72631220	Quadra 406 Conjunto T		Recanto das Emas
72631221	Quadra 406 Conjunto U		Recanto das Emas
72631222	Quadra 406 Conjunto V		Recanto das Emas
72631223	Quadra 406 Conjunto W		Recanto das Emas
72631224	Quadra 406 Conjunto X		Recanto das Emas
72631225	Quadra 406 Conjunto Y		Recanto das Emas
72631226	Quadra 406 Conjunto Z		Recanto das Emas
72631227	Quadra 406 Conjunto Z1		Recanto das Emas
72631228	Quadra 406 Conjunto Z2		Recanto das Emas
72631230	Quadra 406 Área Especial s/n		Recanto das Emas
72631231	Quadra 406 Área Especial 2		Recanto das Emas
72631232	Quadra 406 Área Especial 11		Recanto das Emas
72631233	Quadra 406 Área Especial 12		Recanto das Emas
72631234	Quadra 406 Área Especial 1		Recanto das Emas
72631235	Quadra 406 Área Especial 14		Recanto das Emas
72631236	Quadra 406 Área Especial 10		Recanto das Emas
72631237	Quadra 406 Área Especial 8		Recanto das Emas
72631270	Quadra 407		Recanto das Emas
72631272	Quadra 407 Conjunto A		Recanto das Emas
72631274	Quadra 407 Conjunto B		Recanto das Emas
72631276	Quadra 407 Conjunto C		Recanto das Emas
72631278	Quadra 407 Conjunto D		Recanto das Emas
72631280	Quadra 407 Conjunto E		Recanto das Emas
72631282	Quadra 407 Conjunto F		Recanto das Emas
72640000	ADE 600		Recanto das Emas
72640001	ADE 600 Conjunto 1		Recanto das Emas
72640002	ADE 600 Conjunto 2		Recanto das Emas
72640003	ADE 600 Conjunto 3		Recanto das Emas
72640004	ADE 600 Conjunto 4		Recanto das Emas
72640005	ADE 600 Conjunto 5		Recanto das Emas
72640006	ADE 600 Conjunto 6		Recanto das Emas
72640007	ADE 600 Conjunto 7		Recanto das Emas
72640008	ADE 600 Conjunto 8		Recanto das Emas
72640009	ADE 600 Comércio Local s/n		Recanto das Emas
72640100	Quadra 601		Recanto das Emas
72640101	Quadra 601 Conjunto 1		Recanto das Emas
72640102	Quadra 601 Conjunto 2		Recanto das Emas
72640103	Quadra 601 Conjunto 3		Recanto das Emas
72640104	Quadra 601 Conjunto 4		Recanto das Emas
72640105	Quadra 601 Conjunto 5		Recanto das Emas
72640106	Quadra 601 Conjunto 6		Recanto das Emas
72640107	Quadra 601 Conjunto 7		Recanto das Emas
72640108	Quadra 601 Conjunto 8		Recanto das Emas
72640109	Quadra 601 Conjunto 9		Recanto das Emas
72640110	Quadra 601 Conjunto 10		Recanto das Emas
72640111	Quadra 601 Conjunto 11		Recanto das Emas
72640112	Quadra 601 Conjunto 12		Recanto das Emas
72640113	Quadra 601 Conjunto 13		Recanto das Emas
72640114	Quadra 601 Conjunto 14		Recanto das Emas
72640115	Quadra 601 Conjunto 15		Recanto das Emas
72640116	Quadra 601 Conjunto 16		Recanto das Emas
72640117	Quadra 601 Conjunto 17		Recanto das Emas
72640118	Quadra 601 Conjunto 18		Recanto das Emas
72640119	Quadra 601 Conjunto 19		Recanto das Emas
72640120	Avenida Ponte Alta Quadra 601		Recanto das Emas
72640200	Quadra 602		Recanto das Emas
72640201	Quadra 602 Conjunto 1		Recanto das Emas
72640202	Quadra 602 Conjunto 2		Recanto das Emas
72640203	Quadra 602 Conjunto 3		Recanto das Emas
72640204	Quadra 602 Conjunto 4		Recanto das Emas
72640205	Quadra 602 Conjunto 5		Recanto das Emas
72640206	Quadra 602 Conjunto 6		Recanto das Emas
72640207	Quadra 602 Conjunto 7		Recanto das Emas
72640208	Quadra 602 Conjunto 8		Recanto das Emas
72640209	Quadra 602 Conjunto 9		Recanto das Emas
72640210	Quadra 602 Conjunto 10		Recanto das Emas
72640211	Quadra 602 Conjunto 11		Recanto das Emas
72640212	Quadra 602 Conjunto 12		Recanto das Emas
72640213	Quadra 602 Conjunto 13		Recanto das Emas
72640214	Quadra 602 Conjunto 14		Recanto das Emas
72640215	Quadra 602 Conjunto 15		Recanto das Emas
72640216	Quadra 602 Conjunto 16		Recanto das Emas
72640217	Quadra 602 Conjunto 17		Recanto das Emas
72640218	Quadra 602 Conjunto 18		Recanto das Emas
72640219	Quadra 602 Conjunto 1-A		Recanto das Emas
72640220	Quadra 602 Conjunto 3-A		Recanto das Emas
72640221	Quadra 602 Conjunto 3-B		Recanto das Emas
72640222	Quadra 602 Conjunto 5-A		Recanto das Emas
72640223	Quadra 602 Conjunto 5-B		Recanto das Emas
72640224	Quadra 602 Conjunto 5-C		Recanto das Emas
72640225	Avenida Buritís Quadra 602 Conjunto 2-A		Recanto das Emas
72640226	Avenida Buritís Quadra 602 Conjunto 19		Recanto das Emas
72640227	Avenida Buritís Quadra 602		Recanto das Emas
72640228	Avenida Ponte Alta Quadra 602		Recanto das Emas
72640229	Quadra 602 Conjunto 2-A		Recanto das Emas
72640230	Avenida Ponte Alta Quadra 602 Comércio Local s/n		Recanto das Emas
72640300	Quadra 603		Recanto das Emas
72640301	Quadra 603 Conjunto 1		Recanto das Emas
72640302	Quadra 603 Conjunto 2		Recanto das Emas
72640303	Quadra 603 Conjunto 3		Recanto das Emas
72640304	Quadra 603 Conjunto 4		Recanto das Emas
72640305	Quadra 603 Conjunto 5		Recanto das Emas
72640306	Quadra 603 Conjunto 6		Recanto das Emas
72640307	Quadra 603 Conjunto 7		Recanto das Emas
72640308	Quadra 603 Conjunto 8		Recanto das Emas
72640309	Quadra 603 Conjunto 9		Recanto das Emas
72640310	Quadra 603 Conjunto 10		Recanto das Emas
72640311	Quadra 603 Conjunto 11		Recanto das Emas
72640312	Quadra 603 Conjunto 12		Recanto das Emas
72640313	Quadra 603 Conjunto 13		Recanto das Emas
72640314	Quadra 603 Conjunto 14		Recanto das Emas
72640315	Quadra 603 Conjunto 15		Recanto das Emas
72640316	Quadra 603 Conjunto 16		Recanto das Emas
72640317	Quadra 603 Conjunto 17		Recanto das Emas
72640318	Quadra 603 Conjunto 1-B		Recanto das Emas
72640319	Quadra 603 Comércio Local s/n		Recanto das Emas
72640320	Avenida Buritís Quadra 603		Recanto das Emas
72640321	Avenida Ponte Alta Quadra 603		Recanto das Emas
72640322	Quadra 603 Área Especial s/n		Recanto das Emas
72640400	Quadra 604		Recanto das Emas
72640401	Quadra 604 Conjunto 1		Recanto das Emas
72640402	Quadra 604 Conjunto 2		Recanto das Emas
72640403	Quadra 604 Conjunto 3		Recanto das Emas
72640404	Quadra 604 Conjunto 4		Recanto das Emas
72640405	Quadra 604 Conjunto 5		Recanto das Emas
72640406	Quadra 604 Conjunto 6		Recanto das Emas
72640407	Quadra 604 Conjunto 7		Recanto das Emas
72640408	Quadra 604 Conjunto 8		Recanto das Emas
72640409	Quadra 604 Conjunto 9		Recanto das Emas
72640410	Quadra 604 Conjunto 10		Recanto das Emas
72640411	Quadra 604 Conjunto 11		Recanto das Emas
72640412	Quadra 604 Conjunto 12		Recanto das Emas
72640413	Quadra 604 Conjunto 13		Recanto das Emas
72640414	Quadra 604 Conjunto 14		Recanto das Emas
72640415	Quadra 604 Conjunto 15		Recanto das Emas
72640416	Quadra 604 Conjunto 16		Recanto das Emas
72640417	Quadra 604 Conjunto 17		Recanto das Emas
72640418	Quadra 604 Conjunto 18		Recanto das Emas
72640419	Quadra 604 Conjunto 19		Recanto das Emas
72640420	Quadra 604 Conjunto 20		Recanto das Emas
72640421	Quadra 604 Conjunto 21		Recanto das Emas
72640422	Quadra 604 Conjunto 22		Recanto das Emas
72640423	Quadra 604 Conjunto 23		Recanto das Emas
72640424	Quadra 604 Conjunto 24		Recanto das Emas
72640425	Quadra 604 Conjunto 25		Recanto das Emas
72640426	Quadra 604 Conjunto 26		Recanto das Emas
72640427	Quadra 604 Conjunto 1-A		Recanto das Emas
72640428	Quadra 604 Conjunto 1-B		Recanto das Emas
72640429	Quadra 604 Comércio Local s/n		Recanto das Emas
72640430	Avenida Ponte Alta Quadra 604		Recanto das Emas
72640431	Quadra 604 Área Especial 1		Recanto das Emas
72641100	Quadra 605		Recanto das Emas
72641101	Quadra 605 Conjunto 1		Recanto das Emas
72641102	Quadra 605 Conjunto 2		Recanto das Emas
72641103	Quadra 605 Conjunto 3		Recanto das Emas
72641104	Quadra 605 Conjunto 4		Recanto das Emas
72641105	Quadra 605 Conjunto 5		Recanto das Emas
72641106	Quadra 605 Conjunto 6		Recanto das Emas
72641107	Quadra 605 Conjunto 7		Recanto das Emas
72641108	Quadra 605 Conjunto 8		Recanto das Emas
72641109	Quadra 605 Conjunto 9		Recanto das Emas
72641110	Quadra 605 Conjunto 10		Recanto das Emas
72641111	Quadra 605 Conjunto 11		Recanto das Emas
72641112	Quadra 605 Conjunto 12		Recanto das Emas
72641113	Quadra 605 Conjunto 13		Recanto das Emas
72641114	Quadra 605 Conjunto 14		Recanto das Emas
72641115	Quadra 605 Conjunto 15		Recanto das Emas
72641116	Quadra 605 Conjunto 16		Recanto das Emas
72641117	Quadra 605 Conjunto 17		Recanto das Emas
72641118	Quadra 605 Conjunto 18		Recanto das Emas
72641119	Quadra 605 Conjunto 19		Recanto das Emas
72641120	Quadra 605 Conjunto 20		Recanto das Emas
72641121	Quadra 605 Conjunto 21		Recanto das Emas
72641122	Quadra 605 Conjunto 22		Recanto das Emas
72641123	Quadra 605 Conjunto 23		Recanto das Emas
72641124	Quadra 605 Conjunto 24		Recanto das Emas
72641125	Quadra 605 Conjunto 25		Recanto das Emas
72641126	Quadra 605 Conjunto 26		Recanto das Emas
72641127	Quadra 605 Conjunto 1-A		Recanto das Emas
72641128	Quadra 605 Conjunto 1-B		Recanto das Emas
72641129	Quadra 605 Conjunto 1-C		Recanto das Emas
72641130	Quadra 605 Conjunto 2-A		Recanto das Emas
72641131	Quadra 605 Conjunto 8-A		Recanto das Emas
72641132	Quadra 605 Conjunto 23-A		Recanto das Emas
72641133	Quadra 605 Conjunto 23-B		Recanto das Emas
72641134	Quadra 605 Conjunto 23-C		Recanto das Emas
72641135	Quadra 605 Conjunto 24-A		Recanto das Emas
72641136	Quadra 605 Conjunto 25-A		Recanto das Emas
72641137	Quadra 605 Conjunto 26-A		Recanto das Emas
72641138	Quadra 605 Conjunto 14-A		Recanto das Emas
72641141	Quadra 605 Conjunto 26-B		Recanto das Emas
72641142	Quadra 605 Comércio Local s/n		Recanto das Emas
72641143	Avenida Ponte Alta Quadra 605		Recanto das Emas
72641144	Quadra 605 Conjunto 16-A		Recanto das Emas
72641145	Quadra 605 Conjunto 17-A		Recanto das Emas
72641146	Quadra 605 Conjunto 17-B		Recanto das Emas
72641147	Quadra 605 Conjunto 17-C		Recanto das Emas
72641148	Quadra 800 Conjunto 1		Recanto das Emas
72641149	Quadra 605 Conjunto 24-B		Recanto das Emas
72641150	Avenida DMonjolo Quadra 605 Comércio Local s/n		Recanto das Emas
72649700	Quadra 800		Recanto das Emas
72649703	Quadra 800 Conjunto 1		Recanto das Emas
72649706	Quadra 800 Conjunto 2		Recanto das Emas
72649709	Quadra 800 Conjunto 3		Recanto das Emas
72649712	Quadra 800 Conjunto 4		Recanto das Emas
72649715	Quadra 800 Conjunto 5		Recanto das Emas
72650000	Quadra 801		Recanto das Emas
72650005	Quadra 801 Conjunto 1		Recanto das Emas
72650010	Quadra 801 Conjunto 2		Recanto das Emas
72650015	Quadra 801 Conjunto 3		Recanto das Emas
72650020	Quadra 801 Conjunto 4		Recanto das Emas
72650025	Quadra 801 Conjunto 5		Recanto das Emas
72650030	Quadra 801 Conjunto 5-A		Recanto das Emas
72650035	Quadra 801 Conjunto 6		Recanto das Emas
72650040	Quadra 801 Conjunto 7		Recanto das Emas
72650045	Quadra 801 Conjunto 8		Recanto das Emas
72650050	Quadra 801 Conjunto 9		Recanto das Emas
72650055	Quadra 801 Conjunto 10		Recanto das Emas
72650060	Quadra 801 Conjunto 11		Recanto das Emas
72650065	Quadra 801 Conjunto 12		Recanto das Emas
72650070	Quadra 801 Conjunto 13		Recanto das Emas
72650075	Quadra 801 Conjunto 14		Recanto das Emas
72650080	Quadra 801 Conjunto 15		Recanto das Emas
72650085	Quadra 801 Conjunto 16		Recanto das Emas
72650090	Quadra 801 Conjunto 17		Recanto das Emas
72650095	Quadra 801 Conjunto 18		Recanto das Emas
72650100	Quadra 801 Conjunto 19		Recanto das Emas
72650105	Quadra 801 Conjunto 20		Recanto das Emas
